Contrato,Predicao_Fraude
322098046715,0
321958309715,1
322089578715,0
322057492715,0
322069823715,1
321979719715,0
321990683715,1
322015577715,1
322030264715,0
322084984715,1
321973956715,0
321978275715,1
321999446715,1
321995487715,1
322081016715,1
322005702715,1
322080083715,1
322036320715,1
322049736715,0
322051849715,0
321967948715,0
321949578715,1
321956181715,1
321966561715,0
322062300715,1
322088297715,0
322088854715,0
322053290715,0
322041217715,0
321963984715,1
322055341715,1
322040691715,0
322052026715,1
322040670715,1
322001414715,1
321957235715,1
321955357715,0
322063356715,0
322036560715,0
321947077715,0
322015102715,1
322025492715,0
321998258715,0
322050413715,1
321989364715,1
322053222715,0
322051152715,0
322016576715,1
321974449715,1
322047051715,1
322030892715,0
322034949715,1
322051636715,0
322095097715,0
322004664715,0
322056326715,1
321952049715,0
322087358715,0
322011176715,0
321958564715,1
322040061715,0
321982445715,1
321985298715,1
322088211715,1
321995237715,0
322035158715,1
321972470715,1
321957958715,1
322001971715,1
322005091715,1
322022187715,0
322099631715,0
321952087715,1
322014146715,1
321972857715,1
322048092715,1
321955593715,0
322086555715,1
322098829715,0
321976186715,0
322060543715,1
321985195715,1
322093717715,0
322075319715,0
322022136715,0
322037698715,0
322008964715,0
321989412715,1
322063697715,1
322010586715,1
322071148715,1
321955418715,1
322035590715,1
322007837715,0
321958120715,1
322064766715,0
322056035715,1
322027781715,0
322031346715,1
321971932715,1
322064186715,1
322089773715,0
322028609715,0
322068646715,1
321951446715,1
322087808715,0
321951129715,0
322076945715,0
322003596715,0
321951690715,0
321963551715,0
322096341715,0
321955979715,1
321947706715,0
322099170715,1
322062108715,0
322001120715,1
321984545715,1
322094057715,0
322041416715,1
322011921715,1
321971525715,1
322027380715,0
322093497715,0
322062072715,0
321990661715,1
321960654715,1
322073065715,0
322010348715,0
321973732715,0
322073934715,1
322098028715,1
322092437715,0
322029293715,1
322038330715,0
322071034715,0
321949203715,1
322067580715,0
322034708715,1
322045526715,1
321986366715,0
321960215715,1
321995421715,0
322069314715,0
321990455715,1
321949888715,1
321952500715,0
322053959715,1
322089680715,0
322067361715,1
322082582715,1
321988714715,1
322046836715,1
322086375715,1
322040358715,0
322037569715,0
321967088715,0
322088603715,1
321978304715,1
322012084715,1
321952967715,0
322051756715,1
322086641715,1
321952204715,1
321960362715,1
322082674715,0
322088149715,0
322095422715,0
322099454715,0
322085350715,0
321984578715,1
322064990715,1
322041386715,1
322083043715,1
322005923715,1
321946482715,1
322084697715,1
322062958715,0
322004804715,0
322024871715,1
322021081715,0
322097736715,0
322057565715,1
322073932715,1
322006686715,1
322024204715,0
322040816715,1
321997670715,1
321947802715,0
322008910715,1
321951288715,1
321955086715,1
322028345715,0
321957092715,0
321996971715,1
322087874715,1
321963944715,1
322009253715,1
322038567715,1
322027403715,1
322061437715,0
321986567715,1
322030929715,1
322034932715,0
321977961715,1
321985694715,1
321962627715,1
322031369715,0
322086347715,0
322028105715,0
321977609715,0
322063028715,0
321977095715,0
322022767715,0
322036906715,1
322011511715,1
322008943715,0
322000806715,0
321968286715,1
322098743715,0
322072491715,0
322064530715,1
321988485715,0
321975888715,0
321990245715,1
321990429715,1
322085766715,1
321969907715,1
321951342715,1
322072763715,0
322057217715,0
322043566715,0
322009718715,1
322039516715,0
322098582715,0
322038020715,1
321989696715,1
322067740715,0
321996873715,0
322071091715,0
321966441715,1
322079803715,0
321998663715,0
322014915715,0
321980916715,1
322004337715,1
322055299715,0
321980207715,1
322074468715,1
322024730715,1
321947831715,0
321959413715,1
322015532715,0
322071789715,1
322026432715,0
322092089715,1
322014351715,0
321995938715,0
322068975715,0
322097756715,0
322048639715,0
322033922715,1
322027385715,0
322028387715,1
322074618715,1
322060250715,0
322002586715,1
322086870715,0
321968386715,1
322018868715,1
322026685715,1
322035492715,0
322034900715,1
322098050715,0
321998043715,1
321982524715,1
322087467715,0
322009155715,1
322087305715,0
322079019715,0
322054854715,0
322082918715,1
322010128715,0
322088111715,0
322043982715,0
321999191715,1
321949238715,1
322007707715,0
322011154715,1
321946035715,1
321953533715,1
322053848715,0
322015852715,0
321965965715,0
322045954715,1
321971299715,0
321957933715,1
321984900715,0
322043509715,0
322079108715,0
321996019715,1
321998923715,0
322047042715,0
322053564715,0
322001445715,1
322088518715,0
322071132715,0
322078693715,0
322090072715,0
322096460715,0
321947684715,1
322088829715,1
321987079715,1
322024665715,0
322028025715,0
322006180715,1
322007074715,1
321974601715,1
321951699715,1
322054848715,1
321967381715,1
322006584715,1
322069128715,1
322062574715,0
322025918715,1
322041330715,0
322055164715,1
322024445715,0
322098042715,0
322023733715,1
322059879715,0
322078181715,1
322070691715,1
322030362715,0
322072740715,0
322026572715,1
322046741715,1
322095320715,0
321962681715,0
322099596715,1
322028326715,0
321963608715,1
322038922715,1
322034465715,1
322006801715,1
322045988715,1
321984982715,1
322017168715,1
322078256715,0
322035289715,1
321978509715,1
322054046715,0
322087750715,0
322084912715,1
322094719715,1
322057623715,1
322053274715,1
321999898715,1
321971427715,0
321984150715,1
322051320715,1
322054282715,1
322046428715,0
322055437715,0
322067623715,0
321953837715,1
321983384715,0
322056121715,0
322031604715,0
322054742715,1
322050169715,1
321998500715,1
322029639715,0
322018267715,0
322053029715,1
321955120715,1
322062545715,1
322074785715,1
322051417715,1
322036920715,1
321960358715,0
321983708715,1
321991119715,0
322068582715,1
322021658715,1
322057666715,1
322055628715,1
322047999715,1
322094924715,0
322079081715,0
321957055715,1
322063559715,1
322047725715,1
322066514715,0
321962870715,0
321949662715,1
322083601715,0
322022513715,1
322002591715,1
321948991715,0
322062998715,0
322016351715,1
322005155715,0
322084865715,0
322001861715,0
322064013715,0
322034808715,0
321990700715,1
322056184715,0
322067263715,1
322062318715,1
322090441715,0
321962042715,1
322033079715,1
322002809715,1
321987231715,1
321950183715,1
322026355715,1
322021882715,1
322066865715,1
321956668715,1
322023897715,0
322037201715,0
322069720715,1
322004115715,1
322010472715,0
322093122715,0
322016206715,0
322006744715,0
322080474715,0
322029659715,1
322012710715,1
321973561715,1
322057033715,0
322069097715,0
322041239715,0
322083314715,0
321957302715,1
321959358715,0
322072610715,1
322040733715,0
321984312715,1
322044878715,0
322037499715,1
322021310715,0
321983665715,1
321957850715,1
322031191715,0
322050724715,0
322082421715,0
322083564715,0
322070270715,0
322006625715,1
321951186715,1
322090547715,1
322088971715,1
322017462715,1
322026531715,1
322080147715,0
322015147715,1
321963073715,1
322006715715,1
322008752715,1
322017193715,0
321949528715,0
322065658715,0
322085662715,1
322099158715,0
322028267715,0
321947316715,1
321969092715,0
321984165715,0
322097605715,1
321972923715,1
321978704715,1
321956444715,1
322012368715,1
322019815715,1
322023390715,1
322067564715,0
322058538715,0
322047675715,0
322060593715,1
321971660715,0
322080514715,1
322068721715,0
322077077715,0
322072646715,0
322068739715,1
321992890715,1
321974332715,1
322003407715,0
322009025715,1
321966843715,1
322078150715,0
321979114715,0
321973581715,1
322065327715,1
322044461715,1
322047912715,1
321947916715,0
321989562715,0
322074513715,0
322044046715,0
322006301715,1
322049459715,0
322078713715,0
322079041715,0
322022372715,1
321956524715,1
321958346715,1
321975602715,1
322044232715,0
321976822715,1
322094072715,0
321998874715,0
322065613715,0
321953056715,1
322097086715,0
322042282715,1
322031624715,1
321995886715,0
321994755715,0
322092744715,0
321991630715,1
322052185715,0
322057232715,1
322059681715,0
321992872715,0
322049769715,0
322039806715,1
322055132715,1
321960742715,0
322004244715,0
322096066715,1
322029005715,1
322076624715,1
322022324715,1
322095710715,0
322041471715,1
321987555715,1
322025654715,1
322016941715,1
322060142715,1
322024208715,1
322078742715,1
322011296715,1
322021778715,1
322067585715,1
322090991715,0
322089236715,0
321965960715,0
322041304715,1
322061939715,1
322026134715,1
322066826715,1
322041238715,1
322088826715,1
321992188715,1
321996332715,1
322088486715,0
321974124715,1
321968967715,0
322046094715,1
322037920715,0
322066108715,1
322038941715,0
321954569715,1
321986975715,0
322022919715,1
322072481715,0
322015048715,1
322053270715,1
321988349715,1
322099648715,0
322086000715,0
322007239715,0
322095640715,1
322072127715,1
321946077715,0
321957237715,1
322099690715,0
322073500715,1
322094979715,0
322064396715,0
321979217715,0
322050461715,1
322000428715,1
322011936715,1
321982127715,1
322069877715,1
322058654715,1
322047705715,1
322077215715,0
321987081715,1
322097374715,1
321968581715,1
322088416715,1
322035129715,0
321993005715,1
321959845715,0
322097541715,0
321973234715,1
322060224715,0
322077797715,0
322024220715,1
322065680715,0
322084711715,0
321971594715,0
321982360715,0
321954743715,1
322087603715,1
322079518715,0
322061221715,1
322057188715,1
322001065715,1
322051347715,1
322007137715,0
322031275715,0
322076009715,0
322059921715,1
322012140715,1
321972447715,0
321972594715,0
322089440715,1
322052252715,0
322020898715,0
322049130715,1
321950645715,0
322063299715,1
321987913715,0
322075477715,0
321985717715,1
321957063715,0
322099477715,0
322099442715,0
321948969715,1
322084871715,1
321962648715,0
321987664715,0
321979571715,1
322022610715,1
322012214715,0
322072361715,0
322080716715,1
321971591715,0
322034635715,0
321992692715,0
322060551715,1
321977543715,0
321990237715,1
322092751715,0
321974555715,1
322095302715,0
322015976715,0
321978095715,0
321976682715,0
322027881715,1
322038355715,0
322015206715,1
321975506715,0
322000386715,0
322041216715,1
322066374715,0
322038821715,0
322058117715,1
322039538715,0
321966302715,0
322054520715,0
322028172715,1
321998582715,1
321967023715,1
322031418715,1
321958615715,0
321984804715,0
321993099715,0
321968557715,1
322022270715,1
321984551715,0
322031894715,1
322014462715,1
322061401715,0
321990395715,1
321980975715,0
322051122715,0
321972765715,1
322057640715,0
322066177715,0
322056007715,0
322014998715,1
322072924715,0
321969656715,1
322092042715,0
322031913715,1
322077497715,0
322081530715,0
322053170715,1
321964771715,1
322085383715,1
322065417715,0
321958005715,1
321987001715,1
321978116715,1
321988497715,1
322011884715,1
321999782715,1
321970542715,1
322088797715,0
322069852715,1
322026422715,1
322075963715,1
322001930715,0
322077308715,1
322061756715,0
321992199715,0
322042703715,1
322097199715,0
321982737715,1
321976330715,1
321954012715,0
322079459715,0
322056287715,0
322064538715,0
322092133715,1
322066707715,0
322090514715,0
322052062715,1
322033504715,1
321965921715,1
321967115715,1
322018967715,0
322062549715,1
322009906715,0
321992298715,1
321990621715,0
322084458715,1
321950050715,0
322090476715,1
322006404715,1
321976044715,1
322075955715,0
321978250715,1
322061909715,1
321982847715,1
322032022715,1
321999756715,1
322032196715,0
321959762715,0
322012546715,1
322009585715,0
322056927715,1
322097330715,0
321999044715,0
322000101715,0
322074807715,0
322002743715,0
322030972715,1
321949622715,1
321997152715,1
322023829715,1
322071147715,0
322054290715,0
321989190715,0
322056015715,0
321969006715,1
322085922715,1
322009181715,1
322082760715,1
322042880715,0
321989276715,0
322088135715,0
322091726715,0
322034045715,1
321952485715,1
322071196715,0
322051313715,1
321962281715,1
322064244715,0
321949650715,1
322041203715,0
322095924715,0
321956643715,1
322026950715,0
321953774715,0
321977412715,1
322097147715,0
322069420715,0
322053184715,1
321993012715,1
321990685715,0
322053538715,1
322000962715,1
321977451715,1
322096179715,1
322090445715,1
321984914715,1
321981482715,1
322074044715,1
321952408715,0
322092327715,0
321950337715,0
322034849715,1
322031720715,0
322005834715,0
322012034715,0
322034357715,1
322071433715,0
322008135715,1
321980743715,1
322065013715,0
322020323715,1
322015250715,0
321949070715,0
322084848715,0
322019375715,1
321970992715,1
322079475715,0
321992829715,1
321973503715,0
322046971715,1
321959302715,0
321964032715,1
322062199715,1
322020980715,1
321959548715,0
322082712715,1
322098196715,0
322067149715,1
322092092715,0
321996513715,1
321949679715,1
322077932715,0
322004430715,0
322005743715,0
322080456715,1
322035447715,1
322082420715,0
322048716715,1
321979482715,0
322096900715,0
321967558715,0
321954596715,1
321988122715,0
321960194715,0
322076176715,0
322074489715,1
322099576715,1
322045000715,0
321979550715,0
322026223715,1
322035520715,1
322006763715,1
322054211715,1
321955404715,1
322031046715,1
322046896715,1
321998484715,1
322026399715,1
322049470715,1
322055228715,0
322098999715,0
322001067715,1
322047130715,1
322057452715,1
322025766715,1
322037157715,0
322078984715,1
321997528715,1
321992077715,1
322000282715,1
322005980715,1
321955983715,0
322059891715,1
321999690715,0
321988399715,0
321963841715,1
322085323715,1
322068493715,0
321951612715,1
322030882715,0
321977633715,1
322071347715,1
321962623715,1
322003539715,1
322064067715,0
322072729715,1
322057839715,1
322000025715,1
322017996715,1
322015489715,1
322032255715,1
322031410715,0
322037785715,0
322015895715,0
322097738715,1
322032945715,0
322090124715,0
321997293715,1
322002775715,0
321991262715,1
321947584715,0
321994106715,1
322015414715,1
322055138715,1
322003150715,0
321954970715,1
322054733715,1
322082576715,1
322065549715,0
322044127715,1
322008064715,0
322008573715,1
322031086715,1
322050496715,1
322055452715,1
322060121715,1
322087303715,0
322060995715,1
321959336715,1
322086751715,0
321994712715,1
322057173715,0
321964700715,1
322087520715,0
321998114715,1
321948716715,1
321955938715,1
322083547715,1
322036434715,0
322064965715,0
322092653715,0
322058356715,0
322059518715,1
321977614715,0
321946815715,1
321990461715,1
322078389715,0
322042216715,1
322019991715,1
322005864715,0
322074804715,1
322003746715,0
321970712715,1
321993694715,0
322060532715,1
322046898715,0
322073775715,0
322075284715,0
322046278715,1
322054740715,1
322090058715,0
322042120715,1
322029530715,1
322015557715,0
322092006715,0
322020971715,1
322087131715,1
322052894715,0
321989136715,0
321949751715,1
322009282715,0
322082581715,0
322066931715,0
321983623715,0
322053312715,1
322031413715,1
321971434715,1
322074698715,1
322081240715,0
322036518715,1
321952726715,0
322073378715,0
322092234715,1
322078538715,0
322006341715,1
321955925715,1
322097161715,1
322051554715,0
322024554715,1
321989185715,0
322024082715,1
322007630715,0
322022440715,0
322065189715,0
322024465715,0
322074197715,0
321997854715,0
321992631715,0
322048376715,0
322009123715,1
322013526715,1
321971217715,1
321957628715,0
322014363715,1
322057537715,0
321957799715,1
321965076715,1
322046816715,0
322098006715,1
322029302715,1
322093966715,0
321998436715,1
321969602715,0
