Contrato,Predicao_Fraude,Valor_Renda,QT_Dias_Atraso,Total_Pago
322085638715,0,2700.0,11.0,22036.48
322085639715,1,5000.0,344.0,938.32
322085643715,1,1800.0,225.0,2825.3
322085644715,0,3000.0,,11764.48
322085646715,1,3000.0,162.0,4991.53
322085649715,0,2000.0,,4287.91
322085651715,0,1800.0,41.0,3911.48
322085652715,1,5000.0,284.0,2015.97
322085653715,0,5000.0,,4260.95
322085655715,1,4500.0,315.0,854.33
322085657715,1,1800.0,315.0,257.41
322085660715,0,4980.0,,19106.09
322085661715,0,8000.0,,9471.48
322085662715,1,2000.0,251.0,1714.28
322085663715,1,5000.0,284.0,710.0
322085664715,1,2600.0,344.0,414.13
322085665715,1,6000.0,251.0,6733.66
322085668715,1,1547.0,284.0,635.57
322085669715,0,3200.0,,4109.78
322085670715,1,1600.0,251.0,1065.0
322085671715,1,9000.0,344.0,887.5
322085672715,0,4000.0,,4302.92
322085673715,1,3500.0,225.0,2688.8
322085676715,1,4000.0,315.0,1165.38
322085679715,0,3056.0,,8351.49
322085680715,1,3500.0,133.0,6683.2
322085681715,0,3600.0,11.0,12758.87
322085682715,1,1600.0,315.0,904.5
322085693715,0,3000.0,,5062.53
322085698715,1,4189.52,251.0,1287.08
322085699715,0,2998.0,,10698.22
322085700715,1,2000.0,133.0,1786.0
322085702715,1,6000.0,225.0,2587.85
322085703715,0,7000.0,41.0,3402.29
322085705715,0,3154.0,,3883.05
322085706715,0,3000.0,41.0,12163.08
322085707715,0,2000.0,344.0,4051.3
322085708715,0,3000.0,11.0,9039.54
322085709715,0,2500.0,,25369.43
322085711715,0,74000.0,41.0,103873.17
322085712715,1,4000.0,344.0,189.39
322085713715,1,3500.0,344.0,558.0
322085716715,0,2000.0,,4516.08
322085717715,0,1800.0,103.0,1297.92
322085718715,1,4800.0,315.0,1942.4
322085719715,1,1849.0,315.0,375.33
322085720715,0,74000.0,41.0,103865.63
322085722715,0,2000.0,,4807.42
322085723715,0,74000.0,41.0,103865.62
322085724715,0,2500.0,,4735.74
322085725715,0,2500.0,,4780.86
322085726715,1,3000.0,315.0,1778.58
322085727715,0,3500.0,,12583.87
322085728715,1,3250.0,251.0,2324.85
322085730715,1,2500.0,284.0,1115.05
322085731715,0,1300.0,71.0,3716.21
322085732715,1,2834.0,284.0,1755.0
322085733715,0,2961.44,,6087.06
322085734715,0,2500.0,,7015.67
322085735715,1,2500.0,315.0,179.95
322085737715,0,2000.0,,11785.63
322085738715,1,2200.0,284.0,1085.43
322085740715,0,2200.0,,35902.18
322085741715,1,19000.0,344.0,1876.64
322085742715,1,3551.0,194.0,4652.22
322085743715,1,1800.0,315.0,1165.38
322085744715,1,4000.0,225.0,2485.0
322085745715,1,3551.0,194.0,1649.84
322085746715,0,2400.0,11.0,6455.85
322085747715,0,3800.0,103.0,9396.25
322085751715,1,9000.0,225.0,5900.0
322085752715,1,1700.0,162.0,2717.26
322085753715,0,5500.0,11.0,4670.32
322085754715,0,2500.0,,6087.06
322085757715,0,1900.0,194.0,3659.14
322085760715,0,2950.0,,2169.53
322085761715,0,4000.0,,7066.59
322085762715,0,2000.0,,4862.15
322085763715,1,1562.0,284.0,776.92
322085764715,0,5000.0,251.0,5254.62
322085765715,1,2000.0,284.0,1553.84
322085766715,1,6000.0,133.0,16020.58
322085767715,1,2500.0,162.0,2598.88
322085773715,0,5000.0,,17510.37
322085774715,1,2000.0,315.0,736.6
322085776715,0,1600.0,,4869.58
322085777715,1,2000.0,251.0,673.36
322085778715,1,4200.0,284.0,1356.75
322085781715,0,3000.0,,4683.76
322085782715,0,2270.0,,21483.99
322085784715,0,3000.0,,4854.46
322085786715,0,6000.0,11.0,4153.39
322085787715,0,4900.0,,68811.51
322085788715,0,1726.95,,7097.81
322085789715,1,2600.0,284.0,1801.56
322085790715,0,1600.0,41.0,1855.32
322085791715,1,4500.0,315.0,1610.64
322085792715,0,8255.87,11.0,6275.13
322085793715,0,2500.0,71.0,3202.22
322085795715,0,4900.0,,11486.51
322085797715,1,5000.0,284.0,1904.0
322085800715,1,6000.0,344.0,0.0
322085802715,1,2500.0,284.0,965.82
322085804715,0,5500.1,,4341.95
322085807715,0,4000.0,103.0,3002.64
322085813715,0,4000.0,11.0,6370.37
322085814715,1,2300.0,194.0,3359.4
322085815715,1,1500.0,315.0,355.0
322085818715,1,1500.0,284.0,273.75
322085819715,0,2000.0,11.0,5918.4
322085822715,1,3000.0,344.0,0.0
322085824715,0,4200.0,,16378.49
322085840715,1,3000.0,315.0,785.08
322085852715,1,2000.0,162.0,3821.23
322085854715,1,5000.0,284.0,3624.18
322085858715,1,10000.0,284.0,3570.0
322085862715,0,2300.0,,3358.2
322085864715,0,4800.0,,3537.99
322085866715,1,2850.0,315.0,273.75
322085867715,1,10000.0,162.0,11034.66
322085868715,0,3000.0,,47737.01
322085869715,1,1800.0,315.0,256.0
322085875715,0,3000.0,251.0,2066.32
322085883715,0,2100.0,,5136.49
322085888715,0,3000.0,,12006.75
322085889715,0,3000.0,,70902.91
322085891715,1,1200.0,284.0,736.6
322085892715,0,3000.0,,4271.47
322085894715,1,3700.0,344.0,342.95
322085895715,0,3103.0,,11493.51
322085897715,1,2000.0,225.0,1356.76
322085899715,1,10000.0,315.0,1850.68
322085900715,0,2100.0,41.0,3122.11
322085901715,1,3000.0,162.0,3855.16
322085903715,0,2500.0,41.0,4221.84
322085905715,1,2500.0,315.0,618.29
322085909715,0,2000.0,,7366.42
322085910715,0,3600.0,11.0,2985.84
322085912715,1,1500.0,225.0,1815.0
322085913715,0,4500.0,,52484.61
322085915715,0,2300.0,103.0,3321.9
322085917715,1,19000.0,344.0,1876.64
322085918715,1,8000.0,251.0,10561.82
322085919715,0,3000.0,,8196.86
322085920715,0,3338.0,,10500.78
322085922715,1,1250.0,315.0,355.0
322085925715,1,5000.0,344.0,750.66
322085926715,1,2100.0,194.0,4172.88
322085927715,1,3500.0,251.0,971.96
322085928715,1,3000.0,315.0,738.2
322085929715,1,4000.0,284.0,1633.5
322085931715,1,1600.0,344.0,279.95
322085932715,0,2500.0,,10486.96
322085933715,0,5400.0,,29908.34
322085934715,0,6000.0,225.0,5147.05
322085935715,0,2500.0,,8902.14
322085938715,1,5000.0,344.0,1034.48
322085940715,1,4000.0,315.0,463.65
322085941715,1,7000.0,315.0,2115.52
322085942715,1,2400.0,315.0,355.0
322085944715,1,16500.0,194.0,11167.8
322085945715,0,2000.0,11.0,2009.53
322085948715,1,7000.0,225.0,710.0
322085950715,0,2600.0,11.0,9136.21
322085951715,0,2500.0,,6373.89
322085952715,1,5099.86,344.0,466.15
322085953715,1,2000.0,315.0,739.86
322085954715,1,2000.0,284.0,984.26
322085956715,0,10000.0,,4139.2
322085959715,0,3000.0,41.0,2513.87
322085962715,1,15150.43,225.0,7867.0
322085963715,0,1810.0,,29225.81
322085967715,0,1650.0,251.0,2991.71
322085969715,0,1275.91,,3539.03
322085971715,0,2600.0,,11801.16
322085972715,0,1500.0,,7750.1
322085974715,0,1871.0,,10031.37
322085976715,1,7000.0,251.0,5284.2
322085978715,1,1500.0,225.0,1538.48
322085981715,1,2300.0,251.0,2226.03
322085984715,0,5800.0,103.0,3818.37
322085985715,0,2400.0,,8066.45
322085987715,1,5000.0,284.0,1540.93
322085989715,1,3000.0,315.0,355.0
322085994715,1,1480.0,315.0,355.0
322085995715,0,6800.0,,47794.41
322085996715,1,1600.0,251.0,1479.6
322085997715,0,6800.0,,47794.35
322085998715,1,2500.0,194.0,2976.0
322086000715,0,25751.0,,75053.59
322086004715,1,2500.0,315.0,273.75
322086005715,1,3600.0,315.0,505.04
322086006715,0,4000.0,,14770.26
322086008715,0,1900.0,41.0,4079.54
322086010715,0,8000.0,,30006.03
322086012715,0,5800.0,251.0,3697.42
322086013715,0,2200.0,,4877.68
322086014715,0,9200.0,,96556.43
322086016715,1,3000.0,315.0,1666.0
322086017715,0,140000.0,71.0,9277.58
322086019715,0,8900.0,,4317.0
322086020715,1,10000.0,344.0,1298.08
322086022715,1,6500.0,225.0,7581.35
322086023715,1,2500.0,344.0,182.29
322086024715,1,10000.0,315.0,1365.76
322086025715,0,7000.0,,13633.22
322086026715,0,3000.0,,12074.71
322086027715,1,3000.0,251.0,2239.6
322086029715,1,3000.0,344.0,672.2
322086030715,0,8000.0,71.0,30377.25
322086031715,0,8000.0,71.0,30338.25
322086032715,1,6750.3,225.0,5026.45
322086033715,0,1700.0,,8367.93
322086034715,1,6750.3,225.0,4761.9
322086036715,0,4500.0,,34401.51
322086037715,0,10000.0,,16116.23
322086039715,0,4500.0,,34406.47
322086042715,1,5000.0,194.0,3075.8
322086043715,0,6000.0,251.0,3414.83
322086044715,1,8000.0,315.0,285.75
322086045715,0,5000.0,,6784.58
322086047715,0,4000.0,71.0,6570.21
322086048715,0,4200.0,,3611.37
322086053715,0,1500.0,,8878.47
322086055715,0,2000.0,,2199.61
322086057715,0,6200.0,,5062.53
322086061715,1,2200.0,344.0,319.8
322086062715,0,4155.0,284.0,5648.52
322086064715,0,1300.0,,7408.73
322086065715,0,5000.0,,7688.63
322086066715,0,1800.0,11.0,4661.52
322086069715,1,2440.0,315.0,1344.4
322086072715,0,9000.0,,43432.47
322086074715,0,4000.0,,8991.17
322086075715,1,8800.8,344.0,814.53
322086076715,1,8800.8,344.0,814.94
322086077715,1,3000.0,225.0,3673.32
322086078715,1,3000.0,315.0,355.0
322086079715,1,5000.0,284.0,3014.82
322086080715,0,16000.0,,19565.53
322086081715,1,2500.0,225.0,2120.31
322086082715,1,2500.0,344.0,368.3
322086084715,0,8000.0,,6038.1
322086087715,0,1300.0,284.0,4431.5
322086091715,0,3890.0,,7909.2
322086095715,1,3000.0,225.0,1849.61
322086097715,0,10000.0,11.0,13767.1
322086098715,1,8800.8,315.0,1086.46
322086099715,0,30000.0,11.0,25081.41
322086100715,1,1800.0,344.0,0.0
322086101715,1,3000.0,251.0,2103.4
322086104715,1,2200.0,315.0,461.5
322086105715,0,4800.0,,37415.77
322086106715,0,2500.0,,3299.53
322086108715,0,1800.0,,28764.51
322086109715,0,7000.0,,15785.65
322086110715,1,2800.0,133.0,2743.84
322086111715,1,1500.0,133.0,2492.2
322086113715,1,2000.0,315.0,204.8
322086114715,1,7000.0,344.0,1876.64
322086116715,0,2500.0,11.0,34924.45
322086118715,0,3000.0,103.0,1514.04
322086119715,0,3000.0,,10120.63
322086120715,0,4000.0,,16324.82
322086121715,0,10000.0,,31536.46
322086124715,1,15000.0,225.0,11731.44
322086127715,1,12000.0,284.0,1586.64
322086129715,1,4000.0,133.0,3090.42
322086130715,1,4000.0,315.0,257.41
322086132715,0,10000.0,,7481.08
322086136715,1,8000.0,315.0,2363.58
322086137715,0,2500.0,41.0,2376.41
322086145715,1,5500.0,225.0,3800.14
322086148715,0,6000.0,,22870.91
322086149715,1,1400.0,344.0,385.56
322086150715,1,7000.0,194.0,11840.5
322086152715,1,3000.0,251.0,992.28
322086153715,1,2500.0,194.0,2330.76
322086154715,1,3000.0,344.0,1679.7
322086155715,0,1500.0,,12518.9
322086156715,1,3500.0,344.0,0.0
322086157715,0,2200.0,103.0,1294.84
322086158715,0,3500.0,,28507.72
322086161715,1,6000.0,225.0,2420.0
322086163715,1,5000.0,284.0,3630.18
322086166715,1,3000.0,315.0,426.0
322086168715,1,3400.0,284.0,1065.0
322086169715,0,1559.0,41.0,4105.97
322086175715,0,25000.0,,4508.83
322086176715,0,5000.0,11.0,10518.01
322086179715,1,3000.0,376.0,0.0
322086180715,0,3800.0,,54266.82
322086181715,0,2100.0,,23918.15
322086184715,0,2200.0,11.0,3413.6
322086188715,0,1500.0,103.0,2364.98
322086192715,0,15000.0,,7293.98
322086193715,0,3000.0,103.0,4470.84
322086194715,0,15000.0,,7293.98
322086195715,0,6000.0,162.0,10722.46
322086196715,0,1708.0,,2196.17
322086197715,1,3500.0,344.0,1114.23
322086198715,0,4500.0,103.0,3701.58
322086199715,0,5300.0,,8902.14
322086201715,0,8000.0,251.0,8810.18
322086203715,0,5000.0,,6933.06
322086204715,0,3500.0,,7382.58
322086205715,1,2800.0,284.0,1455.0
322086210715,0,9500.0,41.0,15667.59
322086212715,1,2500.0,315.0,710.0
322086213715,1,9500.0,251.0,5660.76
322086214715,1,5800.0,251.0,3002.64
322086215715,1,7500.0,225.0,3002.64
322086216715,0,3500.0,11.0,3940.42
322086217715,0,15000.0,,20660.21
322086218715,0,4500.0,,4460.95
322086219715,0,5000.0,11.0,21017.43
322086220715,1,1513.0,315.0,252.52
322086223715,0,5000.0,,9252.93
322086224715,1,2000.0,344.0,273.75
322086225715,1,3200.0,315.0,355.0
322086226715,1,3000.0,251.0,1845.48
322086227715,0,3000.0,103.0,3361.53
322086228715,1,3433.75,162.0,5807.94
322086229715,1,5000.0,284.0,966.51
322086232715,1,3000.0,284.0,1164.54
322086234715,1,10000.0,194.0,3884.8
322086236715,0,7000.0,41.0,17721.0
322086238715,1,3500.0,284.0,8775.62
322086241715,0,2500.0,,7581.63
322086243715,0,3500.0,,55343.6
322086244715,1,2000.0,284.0,1035.72
322086245715,1,1900.0,284.0,960.0
322086246715,0,3100.0,284.0,8163.93
322086249715,0,3000.0,103.0,3607.47
322086251715,0,4500.0,,5062.53
322086252715,1,19000.0,344.0,1876.64
322086253715,1,19000.0,344.0,1876.64
322086254715,1,3000.0,284.0,1809.07
322086258715,0,3600.0,,11517.44
322086259715,1,5000.0,251.0,3387.96
322086260715,0,5000.0,41.0,4157.16
322086261715,1,6000.0,344.0,1774.35
322086262715,1,6000.0,315.0,643.15
322086263715,1,7000.0,344.0,739.8
322086265715,0,1200.0,11.0,2283.72
322086266715,0,15000.0,,33195.1
322086268715,0,25000.0,41.0,6074.69
322086269715,1,2000.0,344.0,279.95
322086271715,0,15000.0,,160194.65
322086272715,1,3500.0,284.0,710.0
322086274715,1,3900.0,225.0,1865.08
322086275715,1,3500.0,315.0,1429.2
322086276715,0,15000.0,,33195.1
322086277715,0,15000.0,,167955.7
322086278715,0,4000.0,,28424.08
322086280715,1,2500.0,344.0,388.46
322086281715,0,15000.0,,33195.1
322086282715,0,1900.0,194.0,6363.75
322086283715,0,15000.0,,14100.21
322086286715,0,15000.0,,14100.21
322086289715,0,5000.0,,6972.99
322086290715,1,1700.0,344.0,534.37
322086292715,1,2500.0,315.0,388.46
322086293715,1,10500.0,133.0,3650.0
322086294715,0,88866.09,41.0,14309.43
322086295715,0,6300.0,,41763.7
322086296715,0,1600.0,,5419.24
322086297715,1,5000.0,315.0,958.5
322086298715,1,1800.0,251.0,841.72
322086300715,1,1700.0,194.0,2704.11
322086301715,1,2200.0,162.0,1017.06
322086304715,0,15000.0,,13092.14
322086305715,1,2700.0,344.0,615.16
322086307715,0,15000.0,,146388.51
322086308715,0,6600.0,225.0,1277.19
322086309715,0,5000.0,103.0,4541.01
322086311715,1,7000.0,284.0,1785.06
322086312715,1,2000.0,133.0,2021.01
322086314715,1,2500.0,225.0,3564.8
322086315715,0,4400.0,71.0,6342.08
322086318715,0,5800.0,41.0,8016.83
322086319715,1,25600.0,194.0,12763.2
322086320715,1,2500.0,344.0,210.02
322086321715,0,2300.0,,4271.47
322086322715,0,3000.0,,48387.63
322086323715,1,25600.0,194.0,12763.2
322086324715,0,7200.0,,25353.63
322086326715,0,2000.0,11.0,26131.64
322086327715,0,2000.0,11.0,5082.0
322086328715,0,7200.0,,25314.63
322086329715,1,25600.0,194.0,12763.2
322086330715,1,30000.0,194.0,15822.84
322086332715,1,25600.0,194.0,12763.2
322086333715,0,13000.0,,18388.21
322086335715,0,2500.0,,48387.43
322086337715,0,5000.0,,4186.43
322086339715,0,3000.0,,22098.49
322086341715,1,1600.0,315.0,492.13
322086342715,0,3000.0,,34504.64
322086343715,0,1212.0,,3525.62
322086344715,1,5000.0,284.0,2130.0
322086345715,1,4500.0,315.0,492.0
322086346715,1,2500.0,162.0,2564.74
322086347715,0,1300.0,71.0,3600.88
322086348715,0,7000.0,,128393.29
322086349715,1,1507.0,315.0,274.35
322086350715,1,4800.0,162.0,1072.69
322086351715,1,2500.0,225.0,1501.32
322086352715,0,6000.0,,8057.44
322086353715,0,15000.0,,20611.06
322086355715,0,1480.0,,2042.19
322086356715,1,7500.0,344.0,150.09
322086358715,1,15000.0,344.0,1420.0
322086359715,0,2800.0,,5635.72
322086360715,1,1500.0,315.0,736.56
322086361715,1,15000.0,344.0,1116.88
322086362715,0,2200.0,103.0,3496.14
322086363715,1,3000.0,133.0,2231.15
322086364715,1,5000.0,194.0,6349.2
322086365715,1,15000.0,344.0,1116.88
322086366715,1,5000.0,133.0,3882.16
322086367715,1,2000.0,162.0,4306.12
322086369715,1,5000.0,344.0,485.0
322086371715,0,3913.67,,3658.24
322086373715,1,2500.0,315.0,355.0
322086375715,1,2200.0,315.0,1075.52
322086377715,1,4500.0,344.0,658.0
322086378715,1,3500.0,315.0,1533.36
322086381715,1,2000.0,344.0,636.8
322086383715,0,8000.0,,8341.26
322086386715,0,3633.95,11.0,5817.44
322086387715,0,15000.0,,10545.13
322086389715,1,4500.0,284.0,2913.6
322086392715,0,4000.0,,6217.9
322086393715,1,4500.0,344.0,477.65
322086394715,1,4500.0,344.0,353.94
322086395715,1,27000.0,344.0,8147.28
322086396715,0,3000.0,284.0,3408.0
322086397715,0,12000.0,,9251.41
322086398715,0,10000.0,,19735.39
322086400715,0,7500.0,,13879.4
322086401715,0,7500.0,,13879.4
322086403715,1,3350.0,251.0,4403.48
322086407715,1,3000.0,315.0,1476.4
322086408715,1,2000.0,315.0,355.0
322086413715,0,5000.0,,42039.32
322086414715,0,4000.0,,12706.06
322086415715,0,3000.0,11.0,10218.46
322086416715,1,3482.0,194.0,1691.74
322086418715,0,5000.0,,42039.32
322086427715,0,2500.0,284.0,2608.68
322086429715,1,2500.0,251.0,1876.89
322086430715,1,2000.0,251.0,839.85
322086432715,0,4400.0,,5567.05
322086435715,0,8850.0,41.0,4908.06
322086441715,0,4400.0,,33318.87
322086442715,1,3000.0,344.0,0.0
322086443715,0,3500.0,,7412.72
322086445715,1,7000.0,315.0,2145.0
322086447715,0,5000.0,11.0,11763.73
322086448715,0,3000.0,,5620.48
322086449715,0,8000.0,,4438.99
322086450715,0,6346.13,103.0,8155.42
322086451715,0,2800.0,,7167.43
322086454715,1,4500.0,162.0,3943.0
322086455715,0,88866.09,41.0,11894.0
322086458715,0,2500.0,,4456.18
322086461715,0,2500.0,,8734.66
322086462715,1,2800.0,315.0,1104.9
322086463715,1,5000.0,225.0,457.41
322086464715,1,28400.0,225.0,12999.6
322086465715,1,28400.0,225.0,8666.4
322086467715,0,1500.0,,5453.02
322086468715,0,2800.0,,4441.62
322086469715,1,24000.0,251.0,5629.92
322086473715,1,2500.0,284.0,153.52
322086474715,0,2800.0,,4496.44
322086476715,0,8000.0,103.0,9048.73
322086478715,1,3500.0,194.0,1411.54
322086479715,1,6700.0,315.0,1242.5
322086485715,1,8000.0,315.0,395.25
322086486715,1,6000.0,194.0,4032.84
322086488715,0,4000.0,,6744.61
322086491715,1,8000.0,162.0,3195.0
322086492715,1,1500.0,251.0,846.48
322086494715,0,8000.0,,23141.58
322086497715,1,6000.0,284.0,975.86
322086500715,0,2000.0,,4279.17
322086503715,1,4000.0,251.0,1814.97
322086505715,1,2500.0,251.0,965.31
322086510715,1,3000.0,251.0,1687.28
322086511715,0,10000.0,,77528.14
322086514715,0,4000.0,103.0,9520.0
322086515715,0,2300.0,,4163.74
322086517715,1,2500.0,315.0,382.08
322086518715,1,5000.0,225.0,1473.2
322086519715,0,2500.0,,7252.14
322086521715,1,5000.0,225.0,1473.2
322086522715,1,5000.0,225.0,1473.2
322086523715,1,2000.0,315.0,375.33
322086524715,1,5000.0,225.0,1473.2
322086526715,1,7000.0,315.0,710.0
322086527715,0,3000.0,,6193.5
322086529715,0,6000.0,,8097.39
322086531715,0,5000.0,41.0,11369.4
322086532715,0,2500.0,41.0,5843.6
322086533715,0,4500.0,,5532.39
322086534715,1,1200.0,315.0,179.95
322086535715,1,1200.0,194.0,1637.7
322086536715,1,5000.0,251.0,3550.0
322086544715,0,2000.0,,11919.26
322086546715,1,2000.0,344.0,0.0
322086547715,1,2000.0,315.0,368.3
322086550715,0,8000.0,,3056.99
322086551715,1,8000.0,225.0,1968.52
322086554715,0,15441.0,162.0,17901.63
322086555715,1,2500.0,251.0,1065.0
322086556715,1,3000.0,315.0,375.33
322086558715,1,7000.0,162.0,2799.48
322086559715,1,18000.0,315.0,440.0
322086560715,0,3100.0,,35919.81
322086564715,1,1458.0,284.0,912.0
322086566715,0,12000.0,,13998.46
322086567715,1,32207.58,225.0,2489.52
322086570715,1,5000.0,194.0,4820.16
322086571715,1,2000.0,251.0,2316.5
322086573715,0,10000.0,,22182.06
322086574715,0,10000.0,,22182.06
322086575715,1,5000.0,315.0,168.34
322086578715,0,3500.0,,3100.79
322086579715,1,1953.0,225.0,1384.5
322086583715,1,1600.0,315.0,210.43
322086585715,1,8000.0,225.0,2762.25
322086586715,0,15441.0,162.0,17901.63
322086587715,1,8000.0,251.0,2762.25
322086588715,1,3000.0,284.0,661.0
322086604715,1,2800.0,162.0,2959.2
322086605715,1,2000.0,284.0,907.53
322086606715,1,3500.0,284.0,1755.0
322086620715,0,1845.0,,9447.48
322086630715,0,5200.0,11.0,8780.61
322086635715,0,4200.0,41.0,5624.64
322086636715,0,23000.0,,24578.13
322086638715,1,5000.0,284.0,1876.64
322086639715,0,2200.0,,4331.63
322086640715,0,2000.0,,6669.31
322086641715,1,1200.0,315.0,279.95
322086642715,1,5500.0,225.0,4995.68
322086646715,0,2200.0,,8413.23
322086648715,1,8000.0,251.0,4839.15
322086649715,0,2800.0,,6010.88
322086650715,0,3000.0,,3029.63
322086655715,1,3000.0,315.0,355.0
322086656715,1,8000.0,315.0,0.0
322086657715,1,2500.0,225.0,1119.8
322086659715,0,8000.0,,14384.17
322086660715,1,1800.0,284.0,710.0
322086661715,0,1280.0,,2033.88
322086665715,0,3000.0,,4446.2
322086666715,0,5000.0,,6781.02
322086667715,1,1500.0,284.0,310.6
322086670715,1,5000.0,315.0,372.1
322086672715,0,1870.0,,1753.08
322086673715,1,2500.0,315.0,355.0
322086674715,0,2172.4,,29309.36
322086676715,0,2500.0,,28666.11
322086678715,1,2915.0,133.0,3007.7
322086681715,0,2800.0,11.0,49106.14
322086683715,1,2300.0,194.0,3123.78
322086689715,0,5000.0,,3250.96
322086691715,0,3000.0,,5553.08
322086693715,0,3500.0,,3639.35
322086694715,0,4500.0,225.0,5902.31
322086696715,0,5000.0,71.0,10173.72
322086698715,1,2700.0,315.0,372.1
322086702715,0,2400.0,,35968.6
322086703715,0,4400.0,71.0,7740.0
322086704715,1,2350.0,284.0,781.0
322086705715,1,3000.0,315.0,675.59
322086706715,0,1500.0,71.0,3665.01
322086710715,0,5000.0,,4416.12
322086713715,0,5000.0,,9032.16
322086714715,0,4000.0,,38897.77
322086718715,0,10000.0,11.0,17743.55
322086719715,0,2400.0,71.0,4451.28
322086720715,1,4000.0,315.0,321.77
322086723715,1,3000.0,225.0,1501.32
322086725715,0,9000.0,,35298.18
322086726715,0,6000.0,133.0,5173.45
322086727715,1,2500.0,315.0,168.34
322086730715,0,1300.0,,2760.49
322086731715,0,2000.0,,4453.97
322086733715,0,5800.0,,21394.34
322086735715,1,8000.0,344.0,0.0
322086736715,0,2500.0,,6643.39
322086737715,0,1800.0,11.0,5508.97
322086741715,1,6000.0,315.0,1242.24
322086745715,1,15000.0,194.0,8875.0
322086746715,0,12000.0,,41941.62
322086748715,1,1800.0,315.0,355.0
322086749715,0,2500.0,,7877.15
322086750715,1,2500.0,133.0,2130.0
322086751715,0,4000.0,,7600.4
322086754715,0,8000.0,,8243.71
322086755715,0,5500.0,,7762.43
322086756715,1,3500.0,162.0,4503.96
322086760715,1,4000.0,225.0,2178.0
322086764715,1,3000.0,315.0,356.61
322086765715,0,4000.0,71.0,7220.66
322086778715,0,2380.0,,5195.92
322086782715,1,2800.0,315.0,353.94
322086786715,1,8000.0,251.0,1959.63
322086788715,1,3800.0,284.0,1968.52
322086790715,0,2000.0,,4431.49
322086791715,1,2400.0,251.0,3932.01
322086792715,1,1400.0,162.0,2232.48
